SYMBOL, SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
NDTV, EQ, 20-Jul-2021,75.45,75.05,76.6,72.7,73.5,73.95,74.2,113804,84.44,1314,73826,64.87
NECCLTD, EQ, 20-Jul-2021,15.15,15.1,15.5,14.4,14.75,14.65,14.68,86967,12.76,477,60066,69.07
NECLIFE, EQ, 20-Jul-2021,39.85,40.2,40.2,37.35,38.25,38.05,38.51,1143467,440.39,6176,579868,50.71
NELCAST, EQ, 20-Jul-2021,89.1,89.7,89.7,83.05,84.3,84.2,85.33,568942,485.48,6337,249603,43.87
NELCO, EQ, 20-Jul-2021,378.85,381.7,382,366.9,371.8,373.3,374.7,93024,348.56,3223,48624,52.27
NEOGEN, EQ, 20-Jul-2021,894.2,890,898.7,875,878,879.85,883.43,34295,302.97,3402,14737,42.97
NESCO, EQ, 20-Jul-2021,637.65,645,645,610.1,617,613.8,622.34,115961,721.67,7087,47927,41.33
NESTLEIND, EQ, 20-Jul-2021,17752.45,17749.95,17907,17701,17860,17856.1,17817.37,44594,7945.48,14477,23898,53.59
NETF, EQ, 20-Jul-2021,196.89,196.89,196.89,190.99,196.89,196.89,196.86,199,0.39,47,197,98.99
NETFCONSUM, EQ, 20-Jul-2021,68.98,69.3,69.97,68.1,68.84,68.75,68.9,4878,3.36,177,4327,88.7
NETFDIVOPP, EQ, 20-Jul-2021,40.91,41.12,41.12,40.1,40.35,40.35,40.47,1178,0.48,64,895,75.98
NETFGILT5Y, EQ, 20-Jul-2021,48.41,48.41,48.41,48.41,48.41,48.41,48.41,1,0,1,1,100
NETFIT, EQ, 20-Jul-2021,29.71,29.82,29.82,29.41,29.6,29.59,29.59,413020,122.2,2602,198699,48.11
NETFLTGILT, EQ, 20-Jul-2021,22.48,22.41,22.5,22.41,22.48,22.48,22.46,8424,1.89,58,5810,68.97
NETFMID150, EQ, 20-Jul-2021,105.62,111.96,111.96,103.04,104.1,104.41,104.45,131051,136.89,1437,86145,65.73
NETFNIF100, EQ, 20-Jul-2021,165.04,161,166.49,161,164,163.62,163.96,1523,2.5,95,1209,79.38
NETFNV20, EQ, 20-Jul-2021,88.3,89.8,89.8,87.05,87.81,87.84,87.66,4351,3.81,119,2536,58.29
NETFPHARMA, EQ, 20-Jul-2021,14.72,14.9,14.9,14.5,14.54,14.54,14.6,244764,35.74,740,231381,94.53
NETFSDL26, EQ, 20-Jul-2021,103.69,103.65,103.7,103.65,103.67,103.67,103.7,114,0.12,4,100,87.72
NETWORK18, EQ, 20-Jul-2021,51.45,51.1,51.9,49.5,50.2,50.05,50.6,1463685,740.66,5318,661932,45.22
NEULANDLAB, BE, 20-Jul-2021,2175.8,2175.8,2190,2075,2115,2114.55,2115.64,14508,306.94,1188, -, -
NEWGEN, BE, 20-Jul-2021,699.55,690,700,664.6,664.6,664.6,674.34,143260,966.06,8980, -, -
NEXTMEDIA, EQ, 20-Jul-2021,5.95,6.15,6.15,5.8,5.95,5.9,5.94,17590,1.04,109,12116,68.88
NFL, EQ, 20-Jul-2021,61.8,61.75,62,59,59.85,59.95,60.39,1325130,800.25,8252,581862,43.91
NH, EQ, 20-Jul-2021,491,493,506.8,485,492.05,496.2,497.54,472975,2353.22,18914,109382,23.13
NHAI, N1, 20-Jul-2021,1086.1,1086.01,1089,1086.01,1088,1088,1087.67,2660,28.93,15,1990,74.81
NHAI, N2, 20-Jul-2021,1256.3,1231,1257,1231,1255,1255,1254.24,1576,19.77,21,1425,90.42
NHAI, N6, 20-Jul-2021,1280,1282,1282.99,1280,1282.99,1282.29,1281.39,678,8.69,31,663,97.79
NHAI, N8, 20-Jul-2021,1149.99,1146.4,1146.42,1135,1135,1135,1145.56,1371,15.71,9,1371,100
NHAI, NA, 20-Jul-2021,1240.49,1238.01,1241.49,1238.01,1240,1240,1238.65,1606,19.89,16,1498,93.28
NHAI, NE, 20-Jul-2021,1270,1276.99,1279.79,1270.55,1276.99,1276.81,1271.78,1158,14.73,15,1108,95.68
NHBTF2014, N6, 20-Jul-2021,7245,7244.99,7250,7244.9,7244.9,7244.9,7247.32,182,13.19,9,182,100
NHPC, EQ, 20-Jul-2021,26,26,26,25.5,25.7,25.65,25.68,3115871,800.02,9388,1475710,47.36
NHPC, N5, 20-Jul-2021,1284.99,1284.99,1285,1284.99,1284.99,1284.99,1284.99,720,9.25,5,520,72.22
NHPC, N6, 20-Jul-2021,1420.64,1417,1417,1417,1417,1417,1417,270,3.83,1,270,100
NIACL, EQ, 20-Jul-2021,164.1,164.95,164.95,150.55,158,158.5,160.8,410382,659.88,7202,186737,45.5
NIBL, EQ, 20-Jul-2021,19,18.5,19,18.05,18.05,18.05,18.13,13086,2.37,78,12475,95.33
NIFTYBEES, EQ, 20-Jul-2021,169.77,184.83,184.83,167.96,168.39,168.54,168.53,2191600,3693.51,29141,1610354,73.48
NIITLTD, EQ, 20-Jul-2021,283.95,286.7,286.9,276.1,281.6,281.5,280.57,483905,1357.67,8872,230112,47.55
NILAINFRA, EQ, 20-Jul-2021,6.5,6.6,6.65,6.3,6.45,6.4,6.43,390672,25.11,610,304433,77.93
NILASPACES, BE, 20-Jul-2021,2.2,2.2,2.2,2.1,2.15,2.1,2.14,166009,3.56,281, -, -
NILKAMAL, EQ, 20-Jul-2021,2500.8,2508.8,2508.8,2426.8,2480,2489.3,2470.79,15072,372.4,3276,6355,42.16
NIPPOBATRY, EQ, 20-Jul-2021,1063.85,1074,1079.85,1012.5,1018,1029.4,1031.44,28517,294.14,2726,13825,48.48
NIRAJ, EQ, 20-Jul-2021,51.25,51.25,51.5,48.65,49.3,49.4,50.08,21368,10.7,390,11504,53.84
NITCO, EQ, 20-Jul-2021,26.8,27,27.15,25.95,26.15,26.1,26.32,51932,13.67,623,38001,73.17
NITINFIRE, BZ, 20-Jul-2021,2,2.1,2.1,2.1,2.1,2.1,2.1,36946,0.78,32, -, -
NITINSPIN, EQ, 20-Jul-2021,183.55,183.7,187.55,176,179.95,180.95,180.19,806907,1453.99,12244,442004,54.78
NITIRAJ, EQ, 20-Jul-2021,52.45,52.5,52.5,50,50,50.4,50.92,1084,0.55,75,828,76.38
NKIND, EQ, 20-Jul-2021,28.4,28.4,28.4,27.2,27.2,27.2,27.74,234,0.06,8,234,100
NLCINDIA, EQ, 20-Jul-2021,60.25,60.4,60.55,58.45,59,59.05,59.32,2184994,1296.24,10935,864534,39.57
NMDC, EQ, 20-Jul-2021,174.85,175.15,175.25,170.25,171.45,171.55,172.1,10257006,17651.87,49694,3966647,38.67
NOCIL, EQ, 20-Jul-2021,257.1,258.25,262.5,250,252.65,253.8,256.42,1956211,5016.11,25675,472796,24.17
NOIDATOLL, EQ, 20-Jul-2021,6.35,6.35,6.45,6.05,6.1,6.15,6.17,306487,18.9,360,228536,74.57
NOVARTIND, EQ, 20-Jul-2021,988.5,991.1,998.7,960.55,969,969.3,976.96,41072,401.26,3837,20532,49.99
NPBET, EQ, 20-Jul-2021,188.08,188.45,188.45,186.3,186.3,186.91,187.54,100,0.19,27,53,53
NRAIL, EQ, 20-Jul-2021,242.25,242.7,244.95,232.2,233.9,234.25,238.03,31972,76.1,1977,16854,52.71
NRBBEARING, EQ, 20-Jul-2021,141.5,141.6,142.35,134.05,137.5,137.55,137.49,334773,460.28,7441,140927,42.1
NSIL, EQ, 20-Jul-2021,1776.1,1795,1796.95,1699.95,1719,1715.6,1728.11,1221,21.1,264,924,75.68
NTL, EQ, 20-Jul-2021,1.6,1.65,1.65,1.65,1.65,1.65,1.65,2431,0.04,6,2431,100
NTPC, EQ, 20-Jul-2021,121.4,122,122,118.2,118.25,118.45,119.33,11360716,13556.77,67622,5292406,46.59
NTPC, N1, 20-Jul-2021,1133,1133.1,1133.1,1133.1,1133.1,1133.1,1133.1,8,0.09,1,8,100
NTPC, N2, 20-Jul-2021,1320,1340,1340,1340,1340,1340,1340,10,0.13,1,10,100
NTPC, N7, 20-Jul-2021,13.88,13.79,13.9,13.79,13.9,13.87,13.89,337836,46.94,88,325732,96.42
NTPC, NA, 20-Jul-2021,1360,1600,1600,1598,1598,1598,1599.94,33,0.53,4,33,100
NTPC, NB, 20-Jul-2021,1155,1156,1156,1156,1156,1156,1156,90,1.04,2,90,100
NTPC, NC, 20-Jul-2021,1275,1245.61,1245.61,1245.61,1245.61,1245.61,1245.61,18,0.22,1,18,100
NTPC, ND, 20-Jul-2021,1335,1345,1355.99,1339,1355.99,1355.99,1342.57,51,0.68,7,50,98.04
NUCLEUS, EQ, 20-Jul-2021,708.8,708.2,711,671,680,678.15,685.21,195100,1336.84,11215,89004,45.62
NURECA, EQ, 20-Jul-2021,1593.65,1590,1602.75,1545,1561.2,1550.55,1552.87,59349,921.61,1243,55416,93.37
NXTDIGITAL, EQ, 20-Jul-2021,487.4,485.75,494.9,480.05,487,486.8,486.87,4622,22.5,440,2794,60.45
OAL, EQ, 20-Jul-2021,957.15,973,973,899,917,917.05,919.3,41993,386.04,5281,21415,51
OBEROIRLTY, EQ, 20-Jul-2021,711.85,711,717,681.75,692,694.35,692.55,429259,2972.83,12847,159600,37.18
OCCL, EQ, 20-Jul-2021,1095.4,1091,1102.15,1068,1075,1075.95,1078.61,13899,149.92,1660,8490,61.08
OFSS, EQ, 20-Jul-2021,4072.15,4105.55,4177.8,3945,3948.1,3957.55,4072.88,473056,19266.98,39414,252106,53.29
OIL, EQ, 20-Jul-2021,155.85,154.1,156,153.1,155.95,155.45,154.77,782452,1210.99,10428,387152,49.48
OILCOUNTUB, BE, 20-Jul-2021,7.75,8.1,8.1,7.5,7.95,7.95,7.91,23905,1.89,116, -, -
OLECTRA, BE, 20-Jul-2021,242,240,242,231.5,235,233.4,235.78,212424,500.86,2414, -, -
OMAXAUTO, BE, 20-Jul-2021,68.8,67.55,71.95,65.4,65.4,65.4,66.01,39667,26.18,345, -, -
OMAXE, EQ, 20-Jul-2021,91.3,91,93.35,87.2,87.5,88.05,90.29,191550,172.95,2029,136013,71.01
OMINFRAL, EQ, 20-Jul-2021,36.2,36.2,37.15,33.65,34.25,34.5,34.97,431851,151,3019,239221,55.39
OMKARCHEM, EQ, 20-Jul-2021,10.65,11.15,11.15,11.15,11.15,11.15,11.15,14701,1.64,11,14701,100
ONEPOINT, BE, 20-Jul-2021,47.45,45.1,45.1,45.1,45.1,45.1,45.1,8578,3.87,66, -, -
ONGC, EQ, 20-Jul-2021,114.6,112.05,113.25,111.6,112.65,112.6,112.45,18634406,20953.48,88679,7816949,41.95
ONMOBILE, EQ, 20-Jul-2021,140.6,138.35,141.35,133.6,137.55,137.65,137.1,849237,1164.3,12015,410022,48.28
ONWARDTEC, EQ, 20-Jul-2021,270.6,280,282.9,257.1,257.1,257.1,261.27,153125,400.07,1987,81996,53.55
OPTIEMUS, BE, 20-Jul-2021,169.6,169.6,171.45,161.65,166.9,165.2,165.7,48745,80.77,640, -, -
OPTOCIRCUI, BE, 20-Jul-2021,4.5,4.55,4.55,4.4,4.5,4.45,4.44,298133,13.25,342, -, -
ORBTEXP, EQ, 20-Jul-2021,72.65,73.75,73.75,70,70.9,70.3,71.59,28157,20.16,799,18472,65.6
ORCHPHARMA, BE, 20-Jul-2021,526.1,501,519.95,499.8,510,506.75,501.99,87461,439.05,1587, -, -
ORICONENT, EQ, 20-Jul-2021,28.6,28.9,29,27.2,28.2,28.25,28.37,222554,63.14,936,135731,60.99
ORIENTABRA, EQ, 20-Jul-2021,33.2,33.9,38.7,33.3,36,36.15,36.96,3347295,1237.08,17849,1172279,35.02
ORIENTALTL, EQ, 20-Jul-2021,11.45,11.6,12.2,10.75,11.35,11.25,11.57,262822,30.42,528,140149,53.32
ORIENTBELL, EQ, 20-Jul-2021,342.8,348.4,348.4,327.35,330.05,332.7,334.28,28645,95.76,2067,12831,44.79
ORIENTCEM, EQ, 20-Jul-2021,148.95,150.45,154,149,150.5,151.15,151.7,2873850,4359.7,28695,1489214,51.82
ORIENTELEC, EQ, 20-Jul-2021,336.15,339.8,347.5,331.25,342.75,344.15,338.82,886067,3002.17,22460,269954,30.47
ORIENTHOT, EQ, 20-Jul-2021,37.15,36.8,37.3,35,36.1,36.25,36.12,133939,48.38,1398,86351,64.47
ORIENTLTD, EQ, 20-Jul-2021,83.7,81.75,85.95,81.05,81.2,81.45,83.31,22221,18.51,315,16570,74.57
ORIENTPPR, EQ, 20-Jul-2021,29.85,30.1,30.2,28.8,28.95,28.9,29.16,1341940,391.27,4057,515253,38.4
ORIENTREF, EQ, 20-Jul-2021,325.35,328,328,320.05,324,322.4,322.74,85878,277.16,3389,49869,58.07
ORISSAMINE, EQ, 20-Jul-2021,3200.4,3203,3216,3023.7,3106.3,3111.65,3107.01,23773,738.63,4213,13592,57.17
ORTEL, BZ, 20-Jul-2021,0.95,0.9,1,0.9,1,0.95,0.96,14141,0.14,5, -, -
ORTINLAB, EQ, 20-Jul-2021,36,36,37.7,34.95,36.8,36,35.7,98426,35.14,1065,44605,45.32
OSWALAGRO, EQ, 20-Jul-2021,18.35,18.1,18.4,17.55,18.3,17.7,17.87,357011,63.8,933,309517,86.7
PAEL, BZ, 20-Jul-2021,7.55,7.7,7.9,7.2,7.9,7.9,7.52,17431,1.31,44, -, -
PAGEIND, EQ, 20-Jul-2021,32894.85,32960,32996.25,32247.6,32350,32462.75,32495.49,20639,6706.74,9427,8259,40.02
PAISALO, EQ, 20-Jul-2021,667.65,670.6,685,652.9,654.7,656.55,664.48,16965,112.73,2213,6327,37.29
PALASHSECU, EQ, 20-Jul-2021,75.05,72.65,78,72.65,77,77.5,77.03,2481,1.91,26,1811,72.99
PALREDTEC, EQ, 20-Jul-2021,110.1,110.45,115,105.65,111.15,111.7,110.04,19218,21.15,1039,9217,47.96
PANACEABIO, EQ, 20-Jul-2021,351.3,351.3,353.9,340,343.1,343.45,343.47,137120,470.97,5441,85368,62.26
PANACHE, BE, 20-Jul-2021,79.25,75.9,81,75.9,78,77.05,77.68,14912,11.58,179, -, -
PANAMAPET, EQ, 20-Jul-2021,251.7,250.2,255,242.55,246.9,244.9,247.33,218654,540.81,10259,92894,42.48
PAR, SM, 20-Jul-2021,126.9,120.65,121.7,120.6,120.6,120.6,120.8,30000,36.24,15,22000,73.33
PARACABLES, BE, 20-Jul-2021,21.05,20.5,21.4,20,20,20,20.16,524498,105.74,1685, -, -
PARAGMILK, EQ, 20-Jul-2021,141.8,141,142.15,136.2,138.65,138.3,138.85,577647,802.06,7360,249443,43.18
PARSVNATH, EQ, 20-Jul-2021,16.15,16.95,16.95,15.55,16.95,16.95,16.78,1893919,317.72,2355,1466939,77.46
PATELENG, EQ, 20-Jul-2021,18.4,18.5,18.5,17,17.6,17.55,17.66,1780586,314.42,5031,1120337,62.92
PATINTLOG, EQ, 20-Jul-2021,25.5,25.1,25.75,24.5,24.85,24.75,24.83,97417,24.18,545,63213,64.89
PATSPINLTD, EQ, 20-Jul-2021,8.65,9.05,9.05,9.05,9.05,9.05,9.05,8157,0.74,22,8157,100
PBAINFRA, BE, 20-Jul-2021,14.7,14,15,14,14.7,14.7,14.47,11755,1.7,48, -, -
PCJEWELLER, EQ, 20-Jul-2021,27.1,27.2,27.3,26.05,26.4,26.4,26.53,1843571,489.14,4132,1318548,71.52
PDMJEPAPER, EQ, 20-Jul-2021,42.85,43.2,44.15,41.55,42.4,42,42.46,403504,171.33,2726,251733,62.39
PDSMFL, EQ, 20-Jul-2021,1198.55,1210,1217.05,1151.95,1175,1175.15,1174.97,7323,86.04,1175,4397,60.04
PEARLPOLY, EQ, 20-Jul-2021,16.65,17,17,16,16,16.3,16.34,29756,4.86,222,27950,93.93
PEL, EQ, 20-Jul-2021,2298.6,2300,2322.05,2187.25,2194,2198.55,2236.73,668992,14963.53,39911,234690,35.08
PENIND, EQ, 20-Jul-2021,35.55,35.55,36.35,33.6,34.1,34.25,34.73,1448629,503.14,5276,760863,52.52
PENINLAND, BE, 20-Jul-2021,16.45,17,17.15,15.65,15.65,15.65,16.14,657350,106.08,966, -, -
PENTAGOLD, SM, 20-Jul-2021,101.8,105.25,106.25,105.25,106.25,106.25,105.73,24000,25.37,5,24000,100
PERSISTENT, EQ, 20-Jul-2021,2821.05,2821.05,2854.25,2785,2809.7,2805.65,2811.99,120761,3395.79,15434,67836,56.17
PETRONET, EQ, 20-Jul-2021,222.05,222.05,222.45,218.5,219.05,218.9,219.89,2105452,4629.71,23733,1156200,54.91
PFC, EQ, 20-Jul-2021,127.1,126.65,128.5,125.1,127,127.55,127.36,7147940,9103.51,29394,3083437,43.14
PFC, N2, 20-Jul-2021,1183.6,1184,1188,1184,1184.54,1184.54,1184.75,260,3.08,4,120,46.15
PFC, N4, 20-Jul-2021,1086,1083.05,1083.05,1083.05,1083.05,1083.05,1083.05,50,0.54,1,50,100
PFC, N8, 20-Jul-2021,1448.66,1440.22,1440.22,1439.99,1440,1439.99,1440.01,456,6.57,11,456,100
PFIZER, EQ, 20-Jul-2021,5653.65,5653,5672.5,5540.45,5553.1,5559.5,5572.38,53092,2958.49,6331,31535,59.4
PFOCUS, EQ, 20-Jul-2021,61.3,60.05,61.25,58.25,58.25,58.35,58.88,74182,43.68,476,46808,63.1
PFS, EQ, 20-Jul-2021,21.3,21.4,21.4,20.1,20.4,20.5,20.63,2923429,603.04,5430,1616716,55.3
PGEL, EQ, 20-Jul-2021,384,380,398.9,365.45,391,393.1,379.83,47749,181.37,1955,24543,51.4
PGHH, EQ, 20-Jul-2021,12839.1,12929,12945.6,12820.05,12820.05,12846.15,12858.63,6673,858.06,1874,4817,72.19
PGHL, EQ, 20-Jul-2021,5562.45,5590.3,5599.75,5507.25,5524,5520.2,5532,7482,413.9,2727,5108,68.27
PGIL, EQ, 20-Jul-2021,330.95,347,347,308.05,321.9,320.15,324.89,159143,517.04,7506,64845,40.75
PGINVIT, IV, 20-Jul-2021,117.88,117.88,119.2,117.8,118.68,118.76,118.24,1371300,1621.48,6103,1303900,95.08
PHILIPCARB, EQ, 20-Jul-2021,236.7,238,238.65,230,231,230.45,232.75,762826,1775.51,13399,404110,52.98
PHOENIXLTD, EQ, 20-Jul-2021,874.2,880,881.2,825.5,842,837.55,850.58,263545,2241.65,11716,175858,66.73
PIDILITIND, EQ, 20-Jul-2021,2260.25,2282.1,2326.45,2249.25,2308,2315.65,2292.09,637865,14620.43,42786,118064,18.51
PIIND, EQ, 20-Jul-2021,3161.95,3170.1,3309.75,3074.35,3084.05,3088.2,3204.9,1381353,44270.94,90004,243848,17.65
PILANIINVS, EQ, 20-Jul-2021,1994.95,2000,2007.05,1935,1965,1958.05,1960.02,6361,124.68,1022,4559,71.67
PILITA, EQ, 20-Jul-2021,8.5,8.4,8.55,8.1,8.4,8.4,8.33,1563411,130.25,2186,812395,51.96
PIONDIST, EQ, 20-Jul-2021,132.55,134,134.8,129.4,129.4,130.15,130.95,30762,40.28,554,18489,60.1
PIONEEREMB, EQ, 20-Jul-2021,61.1,61.5,61.85,57.75,58.6,58.5,59.19,549970,325.54,6124,163945,29.81
PITTIENG, EQ, 20-Jul-2021,152.85,154.2,154.2,148,152.5,152.35,151.41,254954,386.03,5512,148938,58.42
PKTEA, BE, 20-Jul-2021,333.2,320.05,339.95,317.25,326,326.35,325.59,970,3.16,48, -, -
PLASTIBLEN, EQ, 20-Jul-2021,272.75,270.1,270.1,256.1,260,260.65,261.98,105780,277.12,3990,62212,58.81
PNB, EQ, 20-Jul-2021,40.3,40.15,40.4,39.45,39.75,39.75,39.84,48757312,19426.79,87288,13605176,27.9
PNBGILTS, EQ, 20-Jul-2021,73.2,73.1,73.5,71,72.05,71.95,72.2,321170,231.88,3026,209351,65.18
PNBHOUSING, BE, 20-Jul-2021,701.8,701.8,719,678,699.95,685.25,689.47,65770,453.47,3191, -, -
PNC, EQ, 20-Jul-2021,40.6,41.7,41.7,40,40.1,40.05,40.69,17047,6.94,169,12773,74.93
PNCINFRA, EQ, 20-Jul-2021,308.35,308.35,314.65,300.1,309.3,310,307.89,1203252,3704.7,26151,548898,45.62
PODDARHOUS, EQ, 20-Jul-2021,230,225.15,232,218.5,218.5,218.5,221.65,9698,21.5,447,6412,66.12
PODDARMENT, EQ, 20-Jul-2021,371.15,376.5,413.35,356.15,388,385.15,387.78,945475,3666.38,43419,212127,22.44
POKARNA, EQ, 20-Jul-2021,365.15,365.15,367.75,351.3,362,363.55,359.05,102557,368.23,3019,60808,59.29
POLYCAB, EQ, 20-Jul-2021,1953.85,1955,2002,1925.2,1992,1990.6,1970.79,336679,6635.22,30275,131960,39.19
POLYMED, EQ, 20-Jul-2021,973.55,973,980,936.1,972,966.9,955.6,75659,723,9355,32933,43.53
POLYPLEX, EQ, 20-Jul-2021,1536.3,1528.6,1539,1460.3,1506,1503.05,1504.36,154006,2316.81,11804,55387,35.96
PONNIERODE, BE, 20-Jul-2021,322.55,317.9,317.9,306.45,306.45,306.45,306.83,12097,37.12,289, -, -
POWERGRID, EQ, 20-Jul-2021,233.15,234.9,236.3,230.95,231.3,231.3,233.85,7975165,18649.84,86008,3486341,43.71
POWERINDIA, EQ, 20-Jul-2021,1924.95,1946.15,1950,1900,1930,1925.15,1923.8,21044,404.84,2472,10141,48.19
POWERMECH, EQ, 20-Jul-2021,808.3,803,813.1,785.65,789.9,789.9,794.09,53778,427.05,3377,27572,51.27
PPAP, EQ, 20-Jul-2021,254.8,256.7,256.7,238.6,247,246.9,246.14,59312,145.99,3457,26052,43.92
PPL, EQ, 20-Jul-2021,173.75,175,175.1,168.3,171.2,170.95,171.32,134601,230.6,5962,48682,36.17
PRAENG, BE, 20-Jul-2021,18.8,19.5,19.7,18.8,19,19.2,19.21,268822,51.64,612, -, -
PRAJIND, BE, 20-Jul-2021,374,378.95,378.95,358,365.25,365.6,365.97,380034,1390.8,7238, -, -
PRAKASH, EQ, 20-Jul-2021,76.5,76.55,76.8,73.5,74.15,74.1,74.86,1005562,752.73,7747,647994,64.44
PRAKASHSTL, BE, 20-Jul-2021,1.45,1.5,1.5,1.4,1.4,1.4,1.46,577594,8.43,432, -, -
PRAXIS, EQ, 20-Jul-2021,47.5,49.85,49.85,46,47,46.7,47.92,30215,14.48,342,20875,69.09
PRECAM, EQ, 20-Jul-2021,88.6,88.6,103.3,82.55,100.7,100.1,97.03,2450507,2377.82,28228,1012066,41.3
PRECOT, EQ, 20-Jul-2021,292,306.6,306.6,277.4,296,295,291.65,95340,278.06,2365,53840,56.47
PRECWIRE, EQ, 20-Jul-2021,224.2,226.95,226.95,216.55,218.5,219.75,220.97,21038,46.49,1294,13412,63.75
PREMEXPLN, BE, 20-Jul-2021,213.4,213.25,219.9,210,213.05,217.1,212.3,18114,38.46,211, -, -
PREMIER, EQ, 20-Jul-2021,4.1,4.1,4.1,3.9,3.9,3.9,3.99,4382,0.17,32,4356,99.41
PREMIERPOL, EQ, 20-Jul-2021,74.05,74.7,74.7,68.75,70,70.35,71.72,38711,27.76,1094,17948,46.36
PRESSMN, EQ, 20-Jul-2021,32.25,32.4,33.35,30.8,31.35,31.5,32.02,90630,29.02,1072,50319,55.52
PRESTIGE, EQ, 20-Jul-2021,336.5,338,341.8,324,328,329.05,330.56,1133240,3746.09,22465,354376,31.27
PRICOLLTD, EQ, 20-Jul-2021,99.3,100,100.25,94.35,95.3,95.25,96.37,1434956,1382.92,13913,592445,41.29
PRIMESECU, EQ, 20-Jul-2021,94.4,92.55,99.1,91.25,99.1,98.95,96.54,199381,192.49,2534,98599,49.45
PRINCEPIPE, EQ, 20-Jul-2021,704.35,703.8,714.6,695,699.6,697.35,703.08,436028,3065.61,28301,229444,52.62
PRITI, SM, 20-Jul-2021,95.9,94.55,94.55,94,94,94,94.18,4800,4.52,3,4800,100
PRIVISCL, EQ, 20-Jul-2021,1337.6,1350,1368,1291,1298,1304.9,1313.48,25723,337.87,4068,16071,62.48
PROINDIA, BE, 20-Jul-2021,8.85,9.25,9.25,9.25,9.25,9.25,9.25,657,0.06,11, -, -
PROLIFE, SM, 20-Jul-2021,100.8,100.85,105.8,100.85,105.8,105.8,104.15,12000,12.5,4,9000,75
PROZONINTU, EQ, 20-Jul-2021,35.5,36.7,36.7,33.75,34.55,34.35,34.37,676204,232.4,3982,438649,64.87
PRSMJOHNSN, EQ, 20-Jul-2021,139.85,140.85,148.7,140,142.5,142.8,145.06,3312270,4804.84,36482,986005,29.77
PSB, EQ, 20-Jul-2021,19.7,19.95,19.95,19.1,19.2,19.25,19.32,540112,104.36,1971,346610,64.17
PSPPROJECT, EQ, 20-Jul-2021,467.3,471,478,446,447.3,448.1,458.58,230870,1058.73,10207,96636,41.86
PSUBNKBEES, EQ, 20-Jul-2021,26.61,26.8,26.85,25.96,26.1,26.11,26.21,871779,228.48,2840,487402,55.91
PTC, EQ, 20-Jul-2021,101.8,101.55,103.6,98.6,99.95,99.5,99.79,953846,951.83,8851,626654,65.7
PTL, EQ, 20-Jul-2021,55.2,55.9,55.9,52.5,53.7,54.55,54.4,289681,157.58,4477,150062,51.8
PUNJABCHEM, EQ, 20-Jul-2021,1428.3,1428.3,1434.95,1385,1407,1403.15,1407.18,18400,258.92,2203,10771,58.54
PUNJLLOYD, BZ, 20-Jul-2021,2.45,2.5,2.5,2.4,2.45,2.4,2.44,317844,7.76,266, -, -
PURVA, EQ, 20-Jul-2021,110.1,109.5,110.55,102.55,103.5,103.85,106.5,843948,898.77,9273,361328,42.81
PVR, EQ, 20-Jul-2021,1347.9,1332.3,1346,1296,1299.9,1300.05,1309.67,677505,8873.06,34170,214939,31.73
QGOLDHALF, EQ, 20-Jul-2021,2066.95,2071.1,2079.9,2061.1,2071.1,2070.9,2075.72,75,1.56,43,47,62.67
QNIFTY, EQ, 20-Jul-2021,1646,1638.8,1638.8,1622,1628,1628,1628.8,31,0.5,21,14,45.16
QUESS, EQ, 20-Jul-2021,790.1,790.85,795.95,738,761,766.55,763.85,319866,2443.29,16456,150773,47.14
QUICKHEAL, EQ, 20-Jul-2021,300.1,302,302.7,286,292.95,293.3,294.27,335409,987,8811,112539,33.55
RADAAN, BE, 20-Jul-2021,1.05,1,1.1,1,1.05,1,1.01,15263,0.15,20, -, -
RADICO, EQ, 20-Jul-2021,828,834.85,835,802.1,813,811.55,818.28,490210,4011.3,23575,191972,39.16
RADIOCITY, EQ, 20-Jul-2021,25.5,25.7,25.7,25.1,25.3,25.3,25.32,647602,163.98,1313,471124,72.75
RAILTEL, EQ, 20-Jul-2021,144.1,144.1,145.05,140.25,142.55,142.65,142.15,962530,1368.27,11388,513442,53.34
RAIN, EQ, 20-Jul-2021,239.75,241.25,246.8,233,235.6,236.55,240.26,7782885,18699.4,70823,1734969,22.29
RAJESHEXPO, EQ, 20-Jul-2021,575.75,576.9,579.9,572,573.75,576.75,576.27,262223,1511.1,8614,126793,48.35
RAJMET, BE, 20-Jul-2021,161.7,165,169.75,165,169.75,169.75,169.51,5031,8.53,60, -, -
RAJRATAN, BE, 20-Jul-2021,1714.85,1744.7,1744.7,1640,1680.55,1693.7,1687.71,19189,323.86,825, -, -
RAJRAYON, BZ, 20-Jul-2021,0.3,0.3,0.35,0.25,0.35,0.3,0.28,217236,0.61,56, -, -
RAJSREESUG, EQ, 20-Jul-2021,32.75,31.5,33.9,31.15,31.15,31.15,31.5,38019,11.98,353,22662,59.61
RAJTV, BE, 20-Jul-2021,51.1,52,52,48.55,49.8,48.85,49.79,9142,4.55,110, -, -
RALLIS, EQ, 20-Jul-2021,333.55,335.25,335.9,322.8,326.55,327.1,328.37,416453,1367.5,10496,164706,39.55
